Recency,NumWebVisitsMonth,Response,Age,HasChildren,MaritalFlag,HigherEducation,IsHighIncome,IncomeLog,TotalSpentLog,AcceptedAnyCmp
71,8,0,56,1,1,1,0,10.053156777054832,3.7135720667043075,0
35,8,0,56,1,1,1,0,10.705556400319987,5.680172609017067,0
94,6,0,38,0,1,1,0,8.922791623969635,2.772588722239781,0
80,7,0,36,1,1,0,0,10.563181356836854,5.834810737062605,0
61,7,0,50,1,0,0,0,10.810030932955403,5.91350300563827,0
29,4,0,52,1,1,1,0,10.966593554353672,5.996452088619021,0
0,5,0,59,1,0,1,0,10.679527222435633,5.976350909297934,0
80,7,0,39,1,0,1,0,9.877451537985285,2.3978952727983707,0
54,3,0,47,1,1,1,0,10.881306027701488,6.18826412308259,0
71,7,0,46,1,1,1,0,10.326989023130391,4.2484952420493585,0
27,3,0,42,0,1,1,1,11.158020382473765,7.454719949364001,1
61,3,0,66,1,0,1,0,11.042137528235768,6.903747257584598,1
55,7,0,49,1,1,1,0,9.983960936686005,3.828641396489095,0
35,7,0,44,1,0,0,0,10.654809297147144,5.2094861528414205,0
34,3,0,47,1,1,1,0,11.024301549187923,6.897704943128636,0
95,2,0,72,0,1,1,1,11.299893122656712,7.425357887027151,1
64,6,0,54,1,0,1,0,10.665134149520766,6.390240667065349,0
30,8,0,42,1,1,1,0,10.594707877902358,5.056245805348308,0
12,1,0,69,0,0,1,1,11.367032264789826,7.112327444710911,0
96,9,0,47,1,1,0,0,9.747885820441555,4.859812404361672,0
16,8,1,53,1,0,1,0,10.117105882625266,4.465908118654584,1
16,8,0,50,1,1,1,0,10.485647304906445,4.23410650459726,0
78,5,0,50,1,0,1,0,10.508568254227622,2.833213344056216,0
83,6,0,44,1,1,0,0,10.841774582282179,4.025351690735149,0
67,1,0,55,0,1,1,1,11.315364374116752,7.610357618312837,0
87,9,0,72,1,0,1,0,10.741427477997613,5.575949103146316,0
34,7,0,66,1,1,1,0,10.651217610866365,4.025351690735149,0
46,8,0,63,1,1,1,0,10.843416682975683,6.33682573114644,0
7,5,0,47,0,0,1,0,11.128629696839663,7.156176637480615,0
73,9,0,52,1,1,1,0,10.367693155666892,4.430816798843313,1
54,5,0,60,1,0,1,0,10.847218338835674,5.869296913133774,0
93,1,0,42,0,1,1,1,11.246756973598734,6.911747300251674,0
52,7,0,34,1,0,0,0,10.19872848469072,2.70805020110221,0
81,6,0,53,1,0,1,0,10.91982269458584,7.038783541388541,0
8,5,1,69,1,1,1,0,11.068059227434745,6.682108597449808,0
97,4,0,67,1,0,1,1,11.268711483036727,7.401841578743829,0
50,6,0,51,1,1,1,0,10.521048746139478,5.996452088619021,0
38,8,0,39,1,0,1,0,9.991818891326092,4.442651256490317,0
61,2,0,67,0,1,1,1,11.30615956476456,6.834108738813838,0
46,6,0,55,1,0,1,0,10.899291621222556,5.318119993844216,0
73,2,0,58,0,1,1,0,11.109847505354562,6.755768921984255,0
19,3,0,52,0,1,1,0,10.952576908625598,6.016157159698353,0
10,5,0,56,1,1,1,0,10.983901925669148,5.645446897643238,0
94,0,0,48,0,0,1,1,11.351264990423951,7.261225091971921,0
10,2,1,64,0,0,1,1,11.367090116746683,7.27931883541462,1
37,7,0,54,1,0,1,0,10.72952529543272,3.3672958299864737,0
94,5,0,51,1,1,1,0,10.776661993336655,4.219507705176107,0
23,4,0,39,0,1,1,0,10.734699584051969,5.298317366548036,0
75,1,0,59,0,0,1,1,11.269847027614036,7.282073658093465,0
40,2,0,33,0,1,1,1,11.226775551496523,7.1340937211928654,0
24,8,1,62,1,0,1,0,10.864350039781693,7.089243155027514,0
11,7,1,53,1,1,1,0,10.481279996733043,5.187385805840755,0
29,3,1,31,0,0,1,1,11.467195613264053,7.596392304064196,1
51,1,0,71,0,1,1,0,11.048044691463232,6.884486652042782,0
86,2,0,65,0,1,1,1,11.1997751458684,6.90975328164481,0
30,3,0,71,1,0,0,0,10.659797308053713,5.860786223465865,0
73,3,0,71,0,0,1,1,11.220405039878194,7.4091364439201275,1
25,7,0,70,1,1,1,0,10.736744441080718,3.8501476017100584,1
67,1,0,32,0,0,1,1,11.189339838172092,7.113956109566034,0
67,6,1,56,1,0,1,0,10.593103505644756,4.564348191467836,0
58,4,0,77,1,1,1,0,10.447844659510912,4.143134726391533,0
82,5,0,39,1,1,1,1,11.327005441453984,7.474204806496124,1
98,8,0,46,0,1,1,0,10.10242037513528,6.148468295917646,0
93,2,0,47,0,1,1,1,11.259116499345133,7.047517221357295,1
53,2,0,43,0,0,0,1,11.213400204674606,7.627057417018933,1
6,3,0,49,1,1,1,1,11.13309886341707,7.25629723969068,0
42,2,0,51,0,1,1,1,11.28518385878521,7.015712420487229,0
78,3,0,36,1,0,1,0,10.738741749720903,4.836281906951478,0
29,7,0,74,1,0,1,0,11.081388418439035,6.874198495453294,1
82,8,0,36,1,1,0,0,10.144235237798695,3.4965075614664802,0
78,8,0,54,1,1,1,0,10.401015148158129,3.8501476017100584,0
54,4,0,54,0,1,1,1,11.181597971433588,6.8679744089702925,0
45,8,0,55,1,1,1,0,11.12043087483045,7.512071245835466,1
59,5,0,54,1,0,1,0,10.919442607523228,6.659293919683638,0
8,6,0,50,1,0,1,0,11.011307321955151,6.699500340161678,0
51,6,0,73,1,0,0,0,11.079554587608355,7.02197642307216,0
51,5,0,63,1,1,1,0,10.934320518782949,6.587550014824796,0
76,1,1,42,0,0,1,1,11.314791549160047,7.08002649992259,1
62,2,1,72,0,1,1,1,11.455137441202833,7.741967899820685,1
86,7,0,39,0,0,0,0,9.60958618027043,4.204692619390966,0
60,8,0,38,0,1,1,0,10.850579033562996,7.131698510466911,1
56,3,0,43,1,1,0,0,10.967128752260185,6.52795791762255,0
83,3,0,46,1,0,1,1,11.131298946341905,5.723585101952381,0
92,4,0,48,1,1,1,0,10.590918426099964,3.9318256327243257,0
31,8,0,50,1,0,0,0,11.125702944399345,6.903747257584598,0
80,4,0,46,1,1,1,0,10.23720600096072,3.737669618283368,0
39,5,0,49,1,1,1,0,10.86266534521266,4.356708826689592,1
20,6,1,52,1,0,1,0,10.693126033284834,5.147494476813453,0
53,8,0,54,1,0,1,0,10.6635454383787,4.882801922586371,0
84,6,0,49,1,1,1,0,10.738720061275421,4.007333185232471,0
50,8,0,49,1,1,1,0,9.736724334658026,3.988984046564274,0
96,5,1,60,1,1,1,0,10.99800814830098,6.1654178542314195,0
94,5,0,73,1,0,1,0,10.891186902297498,6.543911845564792,0
25,5,0,52,1,1,1,0,10.98600433403935,4.574710978503383,0
48,6,0,68,1,0,1,0,10.901137048778104,5.891644211825771,0
65,2,0,58,1,0,1,1,11.165465079148637,6.984716320118265,0
69,5,0,63,1,0,1,0,10.870433375189227,6.361302477572995,0
12,6,1,56,1,1,1,0,10.621863787141848,4.174387269895637,0
84,6,0,50,1,1,1,0,10.602467688288517,5.0106352940962555,0
47,5,0,45,1,1,1,0,10.823451529776579,5.44673737166631,0
87,4,0,66,1,1,1,0,10.910605704370772,6.591673732008658,0
35,2,1,52,0,1,1,1,11.439881541900055,7.483806687665835,1
47,7,0,52,1,1,1,0,10.418464547424595,4.543294782270004,0
48,8,1,51,1,1,1,0,10.45152225208439,3.1780538303479453,0
46,9,0,45,1,1,1,0,10.692194881655606,6.4967749901858625,0
27,1,0,37,0,1,1,1,11.341187701715919,7.089243155027514,0
37,7,0,57,1,1,1,0,10.614155346814062,4.406719247264253,0
8,8,0,37,1,1,0,0,9.662498208076329,4.532599493153255,0
29,5,0,66,1,0,0,0,10.986190624738056,6.198478716492308,0
85,2,0,54,0,1,1,1,11.29693129580923,7.355641102974253,0
2,0,0,63,0,1,1,1,11.335185397109868,6.831953565565855,0
66,1,0,66,0,1,1,1,11.321486470371372,7.555381944240273,1
54,4,0,73,1,1,1,0,10.483046013983211,4.553876891600541,0
70,7,0,71,1,1,1,0,10.880007533959756,6.990256500493881,1
55,4,0,65,1,0,0,0,10.75321104013817,3.1780538303479453,0
78,7,0,46,1,0,1,0,10.41819562981634,4.007333185232471,0
17,3,1,75,0,1,1,1,11.299286600670264,7.255591274253665,1
43,4,0,51,1,1,1,0,11.087558624655154,6.0063531596017325,0
13,2,0,47,0,1,1,1,11.31655772074287,7.554334823725747,0
46,5,1,56,0,1,1,1,11.23532572785996,7.818832443803404,1
65,2,0,49,0,0,0,1,11.285899386391794,7.182352111885263,0
1,5,0,69,1,0,1,0,10.472799042021169,3.828641396489095,0
6,1,1,71,0,0,1,1,11.358421389372706,7.489970898834801,1
32,7,0,53,1,1,0,0,10.122020491292654,2.995732273553991,0
34,9,0,44,1,1,1,0,10.645948569648993,6.352629396319566,1
70,4,0,36,1,0,1,0,11.073645008367333,6.692083742506628,0
49,3,0,71,1,0,1,0,11.075783914001512,4.6913478822291435,0
25,6,0,47,0,1,1,1,11.231066405821236,7.309212365692763,1
7,6,0,52,1,1,1,0,10.875137302530561,6.842683282238422,1
34,4,0,69,1,0,1,0,10.738286193554881,5.840641657373398,0
38,7,1,69,1,0,1,1,11.264835831444936,6.270988431858299,1
1,1,1,38,0,0,1,1,11.463420045066389,7.550661243105336,1
25,8,1,44,1,1,0,0,10.939124542042723,6.586171654854675,1
25,8,0,38,1,1,1,0,10.018377518410084,4.07753744390572,0
50,8,0,71,1,1,1,0,10.516806585736159,5.697093486505405,0
46,4,1,71,1,0,1,0,10.49490650158872,6.1923624894748714,1
96,3,0,72,1,1,1,0,11.090873553257664,6.756932389247553,0
47,8,0,57,1,1,1,0,9.878938679614715,4.2484952420493585,1
52,6,0,62,1,0,1,0,10.511539700563102,2.8903717578961645,0
30,5,0,46,1,1,1,1,11.258923141820024,7.693937325509271,1
63,2,0,49,1,1,1,0,10.803404970292338,4.762173934797756,0
51,9,0,47,1,0,1,0,10.314570186094999,5.634789603169249,0
14,8,0,57,1,1,1,0,10.43570277898059,4.6443908991413725,0
20,5,0,54,1,1,1,0,10.550512257479294,3.8066624897703196,0
56,3,0,74,0,1,1,0,10.992268336624281,6.008813185442595,0
41,3,0,60,0,1,0,1,11.169378259677051,7.218176838403407,1
72,2,0,56,0,1,1,0,10.89980868431577,5.468060141135131,0
1,8,0,52,1,1,1,0,10.382853468483827,3.6888794541139363,0
27,7,0,49,0,0,1,0,9.912496846693715,4.927253685157204,0
77,7,0,52,1,1,1,0,10.46201703637113,4.382026634673881,0
87,8,0,51,1,1,1,0,10.25558704504304,4.1588830833596715,0
81,7,1,72,1,1,1,0,11.074498019159236,7.181591944611864,0
51,5,0,59,1,1,1,0,10.42123913637285,4.276666119016055,0
79,8,0,47,1,1,1,0,9.7611172112444,4.07753744390572,0
11,4,0,58,1,1,1,0,10.938822746356111,6.555356891810665,0
54,7,1,47,1,0,1,0,10.262838911678267,4.553876891600541,1
93,9,0,38,1,0,0,0,9.618402105931613,4.394449154672438,0
0,4,0,67,1,0,1,0,10.378913951950253,3.1354942159291497,0
54,6,0,61,1,1,0,1,11.131913916491309,7.10002716662926,0
21,3,1,54,0,1,1,1,11.219077757327483,7.2875606403097235,1
58,3,1,54,0,0,1,1,11.426288563310504,7.585281078639126,0
3,2,0,56,0,1,1,1,11.137446252352321,6.9957661563048505,0
99,8,0,48,1,1,0,0,10.343579504787346,4.025351690735149,0
65,8,0,45,0,0,1,0,10.24252791726305,5.749392985908253,0
44,4,0,67,1,1,1,0,10.527686503469802,4.143134726391533,0
6,7,0,53,1,0,1,0,10.745571845870444,4.532599493153255,0
9,6,1,54,1,1,1,0,10.522099746707825,4.290459441148391,1
95,5,0,72,1,1,1,0,10.77277053080294,6.486160788944089,0
70,3,0,66,1,1,1,0,11.021591962782166,6.558197802812268,1
92,8,0,71,1,1,1,0,10.571291283757406,4.007333185232471,0
85,2,0,63,0,1,1,1,11.239566984991516,6.9411900550683745,1
2,6,1,39,1,1,1,0,10.455330351773332,3.6109179126442243,0
0,7,0,60,1,0,1,0,10.409370983762798,4.812184355372417,0
91,4,0,59,1,1,1,0,10.421864592454952,4.812184355372417,0
3,3,0,65,1,1,1,1,11.252054085595047,7.024649030453636,0
68,8,1,41,1,1,1,0,10.468716130681411,6.210600077024653,0
98,5,0,59,1,1,1,0,10.703918398315748,6.539585955617669,1
16,8,0,59,1,1,1,0,10.266914649297393,2.5649493574615367,1
82,5,0,76,0,1,1,1,11.143295537871015,7.800163070392959,0
1,6,1,55,1,0,0,0,10.164312170818025,4.04305126783455,0
64,7,0,42,1,1,1,0,10.207325906555994,3.6375861597263857,0
68,2,0,40,0,0,1,1,11.164742929660637,6.876264611890766,0
98,8,0,51,1,1,1,0,10.658623130430142,5.602118820879701,0
32,7,0,74,0,1,1,0,10.883935482853596,5.631211781821365,0
87,3,0,73,0,0,1,1,11.18759690628617,7.131698510466911,0
84,1,0,38,0,1,1,0,11.1214520154888,6.844815479208263,0
3,8,0,76,1,1,1,0,11.04844256839719,7.07242190053737,1
34,5,0,67,1,1,1,0,11.085168734586208,7.052721049232322,1
23,5,1,38,0,0,1,0,10.645448706505872,6.483107351457199,0
37,5,0,52,1,0,1,0,10.487405632994514,3.912023005428146,1
22,2,0,61,1,1,1,0,11.090217550427058,6.228511003591183,0
19,7,0,64,1,1,1,0,9.732758541777981,3.6635616461296463,0
7,1,1,33,0,0,1,1,11.332949155931612,7.4091364439201275,1
52,6,0,60,1,0,0,0,11.069400170037524,7.510430556378006,0
91,8,0,69,0,0,1,0,10.012566147562366,2.9444389791664403,0
93,2,0,47,0,1,1,0,11.112806043186815,6.810142450115136,0
23,3,0,59,1,1,1,1,11.166398852083312,7.298445101508147,0
83,6,0,70,1,1,1,0,11.000865746689424,6.642486801367256,0
92,5,0,72,1,1,1,0,10.589685644007867,3.8712010109078907,0
4,6,0,67,0,1,1,0,10.749591843760111,6.148468295917646,0
32,1,0,64,0,1,1,1,11.38903884025336,7.657755271134865,1
27,2,0,44,0,1,1,1,11.375638457415702,7.1693500166706,1
10,7,0,49,1,1,0,0,10.200178919145497,3.1354942159291497,0
9,5,0,57,1,0,1,0,10.820078239419281,5.98393628068719,0
65,7,0,47,1,1,1,0,10.62169313243685,3.044522437723423,0
68,2,0,60,0,0,1,0,11.101869758548819,6.875232087276577,0
16,9,1,54,1,1,1,0,10.510967906338982,5.8805329864007,0
12,3,1,69,0,1,1,1,11.282971273810652,7.2456550675945355,0
95,4,0,43,1,1,1,0,10.608563303961347,2.772588722239781,0
16,3,1,55,0,0,1,1,11.22984611704502,7.643961949002529,1
46,8,0,48,1,1,1,0,10.901063297026466,6.889591308354466,0
3,4,0,55,1,0,1,0,10.092619201258632,2.8903717578961645,0
80,5,1,67,0,1,1,1,11.344045168342067,6.261491684321042,1
77,6,0,42,1,1,1,0,10.686863844288563,3.1780538303479453,0
0,2,1,67,0,0,1,1,11.180134444351488,7.084226422097916,0
62,2,0,52,0,1,1,1,11.360298623511312,7.58018941794454,1
91,5,0,51,1,0,1,0,10.576202407581578,4.897839799950911,0
2,8,0,53,1,0,1,0,10.560463365957897,4.304065093204169,0
22,3,0,60,1,1,1,0,10.95495582139542,4.804021044733257,0
56,4,0,46,1,0,1,0,11.032079266945424,6.052089168924416,0
54,1,0,67,1,0,1,1,11.28732890749495,6.767343125265392,0
71,1,0,39,0,0,0,1,11.3011050641372,6.6293632534374485,0
38,7,0,43,1,1,1,0,10.225244911570806,2.5649493574615367,0
62,5,0,46,1,1,1,0,10.946868980204819,6.843749949006225,0
78,1,1,50,0,0,1,1,11.336546217631902,7.529943370601588,1
18,5,0,46,1,1,0,0,10.90063911886528,5.90808293816893,0
95,8,0,39,1,1,1,0,10.558647259190574,6.095824562432225,0
66,5,0,55,1,1,1,0,10.881588085976595,5.5909869805108565,0
28,8,0,53,1,1,1,0,10.309752340814857,4.127134385045092,0
78,2,0,65,0,0,1,1,11.239093699328496,7.188412736496954,1
13,5,0,73,1,1,1,0,10.837048295575237,4.1588830833596715,0
17,5,0,51,1,1,0,0,11.089255652207218,6.333279628139691,1
71,4,0,60,1,1,1,0,11.104671471534129,5.746203190540153,0
79,1,0,71,0,0,1,1,11.24862132015093,7.053585727193676,0
1,5,1,42,0,0,0,1,11.310797040871105,7.007600613951853,1
78,5,0,52,1,0,1,0,10.905350292672242,2.833213344056216,0
75,8,0,41,1,0,1,0,9.697078200213083,3.8066624897703196,0
70,6,0,54,1,1,1,1,11.181918267780073,7.362010551259734,1
10,8,1,42,1,1,1,0,10.42138808997408,4.1588830833596715,1
24,6,1,42,0,1,1,0,10.498553216683446,6.056784013228624,1
47,8,0,59,0,1,0,0,10.027252659870058,4.574710978503383,0
98,9,0,47,1,1,0,0,10.75845591922755,6.455198563340122,0
4,3,0,57,1,0,1,1,11.164317892109255,6.630683385642372,0
15,7,0,46,1,1,1,0,10.36110225496905,4.836281906951478,0
67,7,0,52,1,0,1,0,10.85967184807196,5.808142489980444,0
32,3,0,46,1,0,1,0,10.78987562305597,4.9126548857360515,0
40,7,0,71,1,1,1,0,10.752248627616684,5.802118375377063,0
54,8,1,63,1,0,1,0,10.585396823669269,5.953243334287784,0
78,8,0,59,1,0,1,1,11.366268305126777,7.45182223652793,0
94,3,0,48,1,1,1,0,10.756455024543515,4.3694478524670215,0
51,4,0,40,0,0,0,0,9.716073048676163,3.2188758248682006,0
42,4,1,73,0,0,0,0,11.066622737219737,7.063903961472068,0
67,7,0,74,1,1,1,0,11.118133198918368,6.86484777797086,1
87,7,0,58,1,0,1,0,10.163194443157384,2.772588722239781,0
29,5,0,47,1,1,1,0,10.661813674121044,4.060443010546419,0
89,3,0,49,1,1,1,1,11.357522334487317,7.579167967396076,1
74,4,1,40,0,0,1,1,11.196898786175963,7.607878073278507,1
97,6,0,51,1,1,0,0,10.813156408101396,5.7899601708972535,0
63,9,0,57,1,1,1,0,10.512682309099187,4.356708826689592,0
88,1,1,63,0,0,1,1,11.358573098138846,7.1808311990445555,0
81,7,0,64,1,1,1,0,10.813337587580296,5.755742213586912,0
51,5,0,36,1,1,1,0,10.52288054450741,4.31748811353631,0
76,6,0,47,1,0,0,0,9.965663910962803,3.8501476017100584,0
76,7,0,63,1,0,1,0,10.416909802149384,4.465908118654584,0
84,3,0,80,0,0,1,0,11.055419414634454,7.00669522683704,0
56,4,0,51,1,1,1,0,9.96439448743965,4.127134385045092,0
31,6,1,44,1,1,1,0,10.649298338178925,4.983606621708336,1
0,8,0,69,1,1,1,0,10.905056493665374,6.529418838262225,0
91,8,0,71,1,1,1,0,10.963792044549187,6.021023349349526,0
40,9,1,39,1,0,1,0,10.187801459080141,3.332204510175204,1
59,6,0,82,0,0,1,0,10.95978367541029,6.966967138613983,0
96,6,0,61,1,1,1,0,11.129363717249026,7.286191714702382,0
61,8,0,46,1,1,1,0,8.922791623969635,2.9444389791664403,0
14,2,1,51,0,1,1,1,11.32835337763112,7.51425465281641,1
16,1,0,65,1,1,1,0,10.900399286377898,5.472270673671474,0
98,7,0,62,1,0,1,0,10.047241516180824,3.8918202981106265,0
11,7,1,49,1,1,1,0,10.737483041683452,6.246106765481563,0
52,4,0,51,0,1,1,0,10.945811636857448,6.928537818164665,0
19,1,0,64,0,1,1,1,11.2823921766824,7.223295679562314,0
61,5,0,74,1,1,1,0,10.9561431589308,6.934397209928558,0
73,5,0,60,1,1,1,0,10.70045406173507,5.71042701737487,0
74,7,0,60,1,1,1,0,10.99532695691681,6.214608098422191,1
55,2,0,31,0,1,1,1,11.298320357176074,6.912742820493176,0
48,7,0,51,1,1,1,0,10.605222750282607,5.389071729816501,0
53,4,0,53,1,1,1,0,11.046292149829952,6.408528791059498,0
13,3,0,57,1,1,0,0,10.799289821982946,4.330733340286331,0
34,8,0,57,1,1,1,0,10.472289588823237,4.672828834461906,0
54,2,0,77,0,1,1,1,11.253416121335281,6.898714534329987,0
69,1,0,56,0,0,1,1,11.31029507277839,7.001245622069476,0
81,5,0,29,0,1,0,0,9.576510097476705,2.833213344056216,1
3,5,0,35,0,1,1,1,11.214721565058865,7.445417556701687,0
61,7,0,68,1,1,1,0,11.108364947596469,6.0844994130751715,1
65,8,0,46,1,1,0,0,10.074284623478128,4.330733340286331,0
93,5,0,65,1,1,1,0,10.765406572342945,5.420534999272285,0
24,8,0,73,1,1,1,0,10.417657577552507,2.9444389791664403,0
8,3,0,44,1,1,1,0,10.903880433697777,6.154858094016418,0
72,5,0,44,1,0,1,0,10.258045256703726,4.5217885770490405,0
33,7,0,75,1,1,1,0,10.780434363667258,6.224558429275359,0
68,6,0,68,1,1,1,0,10.672229100017557,5.46383180502561,0
55,7,1,64,1,0,1,0,10.914360926896231,7.117205503164344,1
76,5,0,67,1,0,0,0,9.619598278323043,4.48863636973214,0
17,7,0,54,1,0,1,0,10.201924087885768,2.8903717578961645,0
94,5,0,40,1,0,1,0,10.013596775216158,3.2188758248682006,0
86,4,0,60,1,1,1,0,10.700859604153605,4.110873864173311,0
25,4,0,73,1,0,1,0,11.034905792929415,6.928537818164665,1
22,8,0,63,1,1,1,0,10.357679330734525,5.049856007249537,0
15,5,0,51,1,1,0,0,10.73411145765319,3.951243718581427,0
35,3,1,55,0,0,1,1,11.27187249311245,7.502738210754851,0
81,4,1,56,1,0,1,0,11.117955093954706,7.2875606403097235,1
55,4,0,65,1,0,1,0,10.97510541480526,4.574710978503383,0
94,5,0,73,1,0,1,0,11.039845107446496,5.081404364984463,0
50,6,0,56,1,1,1,0,10.683775268411074,4.941642422609304,0
11,8,0,56,1,1,1,1,11.15756394382831,7.057897937411856,1
72,1,0,53,0,1,1,1,11.2654379902665,6.896694331622712,0
6,5,0,64,1,0,0,0,10.988423410387993,6.9782137426306985,0
0,4,0,48,1,1,1,0,10.911627938040162,5.164785973923514,0
66,7,0,66,1,1,1,0,10.970161877668296,6.6320017773956295,0
42,4,0,67,1,1,1,0,10.847646337752755,5.278114659230517,0
64,1,0,68,0,1,1,0,11.10701525782018,6.989335265974559,0
87,8,0,69,1,1,1,0,10.83891402271876,6.530877627725885,1
1,7,0,35,0,1,1,0,9.81749383936915,3.784189633918261,0
54,5,0,68,1,1,1,0,10.60787136502206,3.912023005428146,1
53,7,0,60,1,1,1,0,10.500068765119742,4.897839799950911,0
96,7,0,68,1,1,1,0,10.650507198560563,5.8971538676367405,1
58,1,0,70,1,1,1,0,11.093599740798876,6.302618975744905,0
12,4,0,53,1,1,1,1,11.252144945715953,6.97166860472579,1
78,3,0,56,0,1,1,1,11.224162808898203,7.6246189861593985,1
64,6,0,53,1,1,1,0,10.945917421515245,5.6937321388027,0
26,6,1,50,1,0,1,0,10.649250902099034,4.948759890378168,0
8,3,0,60,1,0,1,0,11.027767587952814,6.274762021241939,0
49,9,0,62,1,1,1,0,10.423173804734315,5.030437921392435,0
55,7,0,62,1,0,1,0,10.445172103888101,4.74493212836325,0
25,8,0,39,1,0,0,0,9.098402718735318,4.624972813284271,0
50,8,0,52,1,1,1,0,10.174620947849,3.2580965380214817,0
84,4,0,68,0,0,0,1,11.255423361019579,6.672032945461067,1
30,8,0,44,1,1,1,0,10.60192073752531,4.477336814478206,1
81,5,0,67,1,0,1,0,10.417478162445274,4.51085950651685,0
74,3,0,66,1,1,1,1,11.225683295746833,7.103322062526112,0
76,6,0,70,0,0,1,0,11.023290393775266,6.699500340161678,1
36,5,1,39,1,1,1,0,10.02211467629434,4.127134385045092,1
64,4,0,50,1,1,1,0,10.91018555548575,6.0063531596017325,0
62,7,0,70,1,1,1,0,10.557191995297144,4.290459441148391,0
53,8,0,54,1,0,1,0,10.701490121198454,5.247024072160486,0
86,5,0,39,1,1,1,0,10.5505384372031,3.7135720667043075,0
15,4,0,47,1,0,1,0,10.6451153255436,4.1588830833596715,0
67,8,0,42,1,1,1,0,10.255129853946785,3.9702919135521215,0
47,6,0,49,1,1,1,0,10.529319025811207,3.6888794541139363,0
47,6,0,54,1,1,1,0,11.077871904180949,6.692083742506628,0
81,3,0,69,1,1,1,0,10.91962361938,4.875197323201151,0
98,2,0,53,0,1,1,1,11.349311818841736,7.397561535524052,1
48,6,0,73,1,0,1,0,10.696796759995054,5.030437921392435,0
18,7,0,41,1,0,0,0,10.154557506491177,3.0910424533583156,0
74,4,0,58,1,1,1,0,10.986359949808731,4.276666119016055,0
68,1,0,63,1,0,1,1,11.246678673238511,6.802394763324311,1
36,1,0,78,0,1,1,0,11.097425172408931,6.568077911411976,0
90,8,0,47,1,1,1,0,10.228609907961754,5.863631175598097,0
63,9,0,33,1,0,0,0,8.922791623969635,4.787491742782046,0
82,5,0,57,1,1,1,0,10.609600315486096,3.0910424533583156,0
63,8,0,52,1,1,1,0,9.924661787767533,2.3978952727983707,0
55,6,0,50,1,1,1,0,11.08378734929778,6.881411303642535,1
64,3,1,60,0,1,1,1,11.155821857739943,7.337587743538595,1
51,4,0,73,1,1,1,0,11.118904620746322,6.900730664045172,1
97,6,1,58,1,1,1,1,11.261472455658843,7.333023014386481,1
92,4,0,53,1,1,1,1,11.221462922203761,6.7580945044277305,0
72,7,1,55,1,1,1,0,10.917975202663861,6.037870919922137,0
39,6,1,70,1,1,0,0,11.050461342082116,6.376726947898627,0
49,2,0,50,1,1,1,1,11.214398127998244,6.464588303689961,0
21,6,0,49,1,1,1,0,10.58042912874914,3.1780538303479453,1
91,2,0,56,0,1,1,1,11.247057068196021,7.731930721948486,1
98,2,1,42,0,0,1,1,11.415180323050352,7.484368643286131,1
85,3,0,43,0,1,1,1,11.204373796213224,7.498315870766981,1
40,8,0,65,1,1,1,0,10.35631323200413,3.8918202981106265,0
2,7,1,73,1,0,1,0,10.760877176490121,4.430816798843313,0
41,8,1,62,1,1,1,0,10.885172689174945,6.677083461247135,0
94,7,0,55,1,1,1,0,9.886188787957797,4.442651256490317,0
10,6,0,77,1,1,1,0,10.727224302799675,5.214935757608986,0
73,2,0,67,0,0,0,1,11.356107898827496,7.232733136177615,0
22,4,0,81,0,1,1,0,10.932338817621135,6.907755278982137,1
30,3,0,62,1,0,1,0,11.069633871321606,6.716594773520978,0
21,8,1,53,1,0,1,0,10.566407457475977,5.5093883366279774,1
51,8,0,59,1,1,1,0,10.954029417959154,6.415096959171595,0
97,8,0,57,1,0,1,0,10.075295703313177,4.343805421853684,0
56,8,0,54,1,1,1,0,11.1020055061791,7.160069207596126,1
4,6,0,50,1,1,1,0,10.528596762688789,3.4339872044851463,1
77,7,0,61,1,1,1,0,10.616461869895813,4.605170185988091,0
95,3,0,47,0,0,1,1,11.182308055350786,7.084226422097916,1
36,5,0,50,1,1,1,0,10.739652239930997,5.8944028342648505,0
13,2,1,42,0,1,1,1,11.273245945015919,7.664346632098617,1
90,7,1,54,0,0,0,0,10.8020012043076,7.114769448366463,1
49,9,0,68,1,1,1,0,10.53566317610459,3.6635616461296463,0
18,8,0,74,0,1,1,0,10.590817847774508,6.186208623900494,0
89,7,0,74,0,1,0,0,10.203518068168773,6.075346031088684,0
43,7,0,55,1,0,1,0,10.433733377541598,3.8066624897703196,0
82,7,1,53,1,1,1,0,10.952419280749659,6.208590026096629,1
84,4,0,56,1,1,0,0,10.754322008931666,4.3694478524670215,0
80,2,1,53,0,1,1,1,11.328425537248222,7.760893195851024,1
68,6,0,54,0,1,1,0,10.86917778670505,6.678342114654332,0
12,7,0,69,0,1,1,0,9.66523036341187,2.8903717578961645,0
10,5,0,52,1,1,0,0,10.670140738389808,4.343805421853684,0
91,7,0,48,1,0,1,0,10.668908881966093,2.772588722239781,0
21,4,0,62,1,0,1,0,10.797921148054973,4.143134726391533,0
28,2,0,71,1,1,1,0,11.002666347375976,5.293304824724492,0
97,9,0,47,1,1,1,0,10.435409084596852,3.912023005428146,0
49,5,0,59,1,1,1,0,10.964951645568732,6.688354713946762,1
14,1,1,79,0,1,1,1,11.271745226169866,7.459914766241105,1
5,6,0,47,1,0,1,0,8.922791623969635,4.060443010546419,0
83,7,0,40,0,1,0,0,10.049706862037105,3.6375861597263857,0
